created_at,entry_id,field1,latitude,longitude,elevation,status
2022-09-12T19:57:00+05:30,4857,27,,,,
2022-09-12T19:58:00+05:30,4858,27,,,,
2022-09-12T19:59:00+05:30,4859,27,,,,
2022-09-12T20:00:00+05:30,4860,29,,,,
2022-09-12T20:01:00+05:30,4861,29,,,,
2022-09-12T20:02:00+05:30,4862,28,,,,
2022-09-12T20:03:00+05:30,4863,28,,,,
2022-09-12T20:04:00+05:30,4864,26,,,,
2022-09-12T20:05:00+05:30,4865,0,,,,
2022-09-12T20:06:00+05:30,4866,0,,,,
2022-09-12T20:07:00+05:30,4867,0,,,,
2022-09-12T20:08:00+05:30,4868,0,,,,
2022-09-12T20:09:00+05:30,4869,0,,,,
2022-09-12T20:10:00+05:30,4870,0,,,,
2022-09-12T20:11:00+05:30,4871,0,,,,
2022-09-12T20:12:00+05:30,4872,0,,,,
2022-09-12T20:13:00+05:30,4873,0,,,,
2022-09-12T20:14:00+05:30,4874,0,,,,
2022-09-12T20:15:00+05:30,4875,0,,,,
2022-09-12T20:16:00+05:30,4876,0,,,,
2022-09-12T20:17:00+05:30,4877,0,,,,
2022-09-12T20:18:00+05:30,4878,0,,,,
2022-09-12T20:19:00+05:30,4879,0,,,,
2022-09-12T20:20:00+05:30,4880,0,,,,
2022-09-12T20:21:00+05:30,4881,0,,,,
2022-09-12T20:22:00+05:30,4882,0,,,,
2022-09-12T20:23:00+05:30,4883,0,,,,
2022-09-12T20:24:00+05:30,4884,0,,,,
2022-09-12T20:25:00+05:30,4885,0,,,,
2022-09-12T20:26:00+05:30,4886,0,,,,
2022-09-12T20:27:00+05:30,4887,0,,,,
2022-09-12T20:28:00+05:30,4888,0,,,,
2022-09-12T20:29:00+05:30,4889,0,,,,
2022-09-12T20:30:00+05:30,4890,0,,,,
2022-09-12T20:31:00+05:30,4891,0,,,,
2022-09-12T20:32:00+05:30,4892,0,,,,
2022-09-12T20:33:00+05:30,4893,0,,,,
2022-09-12T20:34:00+05:30,4894,0,,,,
2022-09-12T20:35:00+05:30,4895,0,,,,
2022-09-12T20:36:00+05:30,4896,0,,,,
2022-09-12T20:37:00+05:30,4897,0,,,,
2022-09-12T20:38:00+05:30,4898,0,,,,
2022-09-12T20:39:00+05:30,4899,0,,,,
2022-09-12T20:40:00+05:30,4900,0,,,,
2022-09-12T20:41:00+05:30,4901,0,,,,
2022-09-12T20:42:00+05:30,4902,0,,,,
2022-09-12T20:43:00+05:30,4903,0,,,,
2022-09-12T20:44:00+05:30,4904,0,,,,
2022-09-12T20:45:00+05:30,4905,0,,,,
2022-09-12T20:46:00+05:30,4906,0,,,,
2022-09-12T20:47:00+05:30,4907,0,,,,
2022-09-12T20:48:00+05:30,4908,0,,,,
2022-09-12T20:49:00+05:30,4909,0,,,,
2022-09-12T20:50:00+05:30,4910,0,,,,
2022-09-12T20:51:00+05:30,4911,0,,,,
2022-09-12T20:52:00+05:30,4912,0,,,,
2022-09-12T20:53:00+05:30,4913,0,,,,
2022-09-12T20:54:00+05:30,4914,0,,,,
2022-09-12T20:55:00+05:30,4915,0,,,,
2022-09-12T20:56:00+05:30,4916,0,,,,
2022-09-12T20:57:00+05:30,4917,0,,,,
2022-09-12T20:58:00+05:30,4918,0,,,,
2022-09-12T20:59:00+05:30,4919,0,,,,
2022-09-12T21:00:00+05:30,4920,0,,,,
2022-09-12T21:01:00+05:30,4921,0,,,,
2022-09-12T21:02:00+05:30,4922,0,,,,
2022-09-12T21:03:00+05:30,4923,0,,,,
2022-09-12T21:04:00+05:30,4924,0,,,,
2022-09-12T21:05:00+05:30,4925,0,,,,
2022-09-12T21:06:00+05:30,4926,0,,,,
2022-09-12T21:07:00+05:30,4927,0,,,,
2022-09-12T21:08:00+05:30,4928,0,,,,
2022-09-12T21:09:00+05:30,4929,0,,,,
2022-09-12T21:10:00+05:30,4930,0,,,,
2022-09-12T21:11:00+05:30,4931,0,,,,
2022-09-12T21:12:00+05:30,4932,0,,,,
2022-09-12T21:13:00+05:30,4933,0,,,,
2022-09-12T21:14:00+05:30,4934,0,,,,
2022-09-12T21:15:00+05:30,4935,0,,,,
2022-09-12T21:16:00+05:30,4936,0,,,,
2022-09-12T21:17:00+05:30,4937,0,,,,
2022-09-12T21:18:00+05:30,4938,0,,,,
2022-09-12T21:19:00+05:30,4939,0,,,,
2022-09-12T21:20:00+05:30,4940,0,,,,
2022-09-12T21:21:00+05:30,4941,0,,,,
2022-09-12T21:22:00+05:30,4942,0,,,,
2022-09-12T21:23:00+05:30,4943,0,,,,
2022-09-12T21:24:00+05:30,4944,0,,,,
2022-09-12T21:25:00+05:30,4945,0,,,,
2022-09-12T21:26:00+05:30,4946,0,,,,
2022-09-12T21:27:00+05:30,4947,0,,,,
2022-09-12T21:28:00+05:30,4948,0,,,,
2022-09-12T21:29:00+05:30,4949,0,,,,
2022-09-12T21:30:00+05:30,4950,0,,,,
2022-09-12T21:31:00+05:30,4951,0,,,,
2022-09-12T21:32:00+05:30,4952,0,,,,
2022-09-12T21:33:00+05:30,4953,0,,,,
2022-09-12T21:34:00+05:30,4954,0,,,,
2022-09-12T21:35:00+05:30,4955,0,,,,
2022-09-12T21:36:00+05:30,4956,0,,,,
2022-09-12T21:37:00+05:30,4957,0,,,,
2022-09-12T21:38:00+05:30,4958,0,,,,
2022-09-12T21:39:00+05:30,4959,0,,,,
2022-09-12T21:40:00+05:30,4960,0,,,,
2022-09-12T21:41:00+05:30,4961,0,,,,
2022-09-12T21:42:00+05:30,4962,0,,,,
2022-09-12T21:43:00+05:30,4963,0,,,,
2022-09-12T21:44:00+05:30,4964,0,,,,
2022-09-12T21:45:00+05:30,4965,0,,,,
2022-09-12T21:46:00+05:30,4966,0,,,,
2022-09-12T21:47:00+05:30,4967,0,,,,
2022-09-12T21:48:00+05:30,4968,0,,,,
2022-09-12T21:49:00+05:30,4969,0,,,,
2022-09-12T21:50:00+05:30,4970,0,,,,
2022-09-12T21:51:00+05:30,4971,0,,,,
2022-09-12T21:52:00+05:30,4972,0,,,,
2022-09-12T21:53:00+05:30,4973,0,,,,
2022-09-12T21:54:00+05:30,4974,0,,,,
2022-09-12T21:55:00+05:30,4975,0,,,,
2022-09-12T21:56:00+05:30,4976,0,,,,
2022-09-12T21:57:00+05:30,4977,0,,,,
2022-09-12T21:58:00+05:30,4978,0,,,,
2022-09-12T21:59:00+05:30,4979,0,,,,
2022-09-12T22:00:00+05:30,4980,0,,,,
2022-09-12T22:01:00+05:30,4981,0,,,,
2022-09-12T22:02:00+05:30,4982,0,,,,
2022-09-12T22:03:00+05:30,4983,0,,,,
2022-09-12T22:04:00+05:30,4984,0,,,,
2022-09-12T22:05:00+05:30,4985,0,,,,
2022-09-12T22:06:00+05:30,4986,0,,,,
2022-09-12T22:07:00+05:30,4987,0,,,,
2022-09-12T22:08:00+05:30,4988,0,,,,
2022-09-12T22:09:00+05:30,4989,0,,,,
2022-09-12T22:10:00+05:30,4990,0,,,,
2022-09-12T22:11:00+05:30,4991,0,,,,
2022-09-12T22:12:00+05:30,4992,0,,,,
2022-09-12T22:13:00+05:30,4993,0,,,,
2022-09-12T22:14:00+05:30,4994,0,,,,
2022-09-12T22:15:00+05:30,4995,0,,,,
2022-09-12T22:16:00+05:30,4996,0,,,,
2022-09-12T22:17:00+05:30,4997,0,,,,
2022-09-12T22:18:00+05:30,4998,0,,,,
2022-09-12T22:19:00+05:30,4999,0,,,,
2022-09-12T22:20:00+05:30,5000,0,,,,
2022-09-12T22:21:00+05:30,5001,0,,,,
2022-09-12T22:22:00+05:30,5002,0,,,,
2022-09-12T22:23:00+05:30,5003,0,,,,
2022-09-12T22:24:00+05:30,5004,0,,,,
2022-09-12T22:25:00+05:30,5005,0,,,,
2022-09-12T22:26:00+05:30,5006,0,,,,
2022-09-12T22:27:00+05:30,5007,0,,,,
2022-09-12T22:28:00+05:30,5008,0,,,,
2022-09-12T22:29:00+05:30,5009,0,,,,
2022-09-12T22:30:00+05:30,5010,0,,,,
2022-09-12T22:31:00+05:30,5011,0,,,,
2022-09-12T22:32:00+05:30,5012,0,,,,
2022-09-12T22:33:00+05:30,5013,0,,,,
2022-09-12T22:34:00+05:30,5014,0,,,,
2022-09-12T22:35:00+05:30,5015,0,,,,
2022-09-12T22:36:00+05:30,5016,0,,,,
2022-09-12T22:37:00+05:30,5017,0,,,,
2022-09-12T22:38:00+05:30,5018,0,,,,
2022-09-12T22:39:00+05:30,5019,0,,,,
2022-09-12T22:40:00+05:30,5020,0,,,,
2022-09-12T22:41:00+05:30,5021,0,,,,
2022-09-12T22:42:00+05:30,5022,0,,,,
2022-09-12T22:43:00+05:30,5023,0,,,,
2022-09-12T22:44:00+05:30,5024,0,,,,
2022-09-12T22:45:00+05:30,5025,0,,,,
2022-09-12T22:46:00+05:30,5026,0,,,,
2022-09-12T22:47:00+05:30,5027,0,,,,
2022-09-12T22:48:00+05:30,5028,0,,,,
2022-09-12T22:49:00+05:30,5029,0,,,,
2022-09-12T22:50:00+05:30,5030,0,,,,
2022-09-12T22:51:00+05:30,5031,0,,,,
2022-09-12T22:52:00+05:30,5032,0,,,,
2022-09-12T22:53:00+05:30,5033,0,,,,
2022-09-12T22:54:00+05:30,5034,0,,,,
2022-09-12T22:55:00+05:30,5035,0,,,,
2022-09-12T22:56:00+05:30,5036,0,,,,
2022-09-12T22:57:00+05:30,5037,0,,,,
2022-09-12T22:58:00+05:30,5038,0,,,,
2022-09-12T22:59:00+05:30,5039,0,,,,
2022-09-12T23:00:00+05:30,5040,0,,,,
2022-09-12T23:01:00+05:30,5041,0,,,,
2022-09-12T23:02:00+05:30,5042,0,,,,
2022-09-12T23:03:00+05:30,5043,0,,,,
2022-09-12T23:04:00+05:30,5044,0,,,,
2022-09-12T23:05:00+05:30,5045,0,,,,
2022-09-12T23:06:00+05:30,5046,0,,,,
2022-09-12T23:07:00+05:30,5047,0,,,,
2022-09-12T23:08:00+05:30,5048,0,,,,
2022-09-12T23:09:00+05:30,5049,0,,,,
2022-09-12T23:10:00+05:30,5050,0,,,,
2022-09-12T23:11:00+05:30,5051,0,,,,
2022-09-12T23:12:00+05:30,5052,0,,,,
2022-09-12T23:13:00+05:30,5053,0,,,,
2022-09-12T23:14:00+05:30,5054,0,,,,
2022-09-12T23:15:00+05:30,5055,0,,,,
2022-09-12T23:16:00+05:30,5056,0,,,,
2022-09-12T23:17:00+05:30,5057,0,,,,
2022-09-12T23:18:00+05:30,5058,0,,,,
2022-09-12T23:19:00+05:30,5059,0,,,,
2022-09-12T23:20:00+05:30,5060,0,,,,
2022-09-12T23:21:00+05:30,5061,0,,,,
2022-09-12T23:22:00+05:30,5062,0,,,,
2022-09-12T23:23:00+05:30,5063,0,,,,
2022-09-12T23:24:00+05:30,5064,0,,,,
2022-09-12T23:25:00+05:30,5065,0,,,,
2022-09-12T23:26:00+05:30,5066,0,,,,
2022-09-12T23:27:00+05:30,5067,0,,,,
2022-09-12T23:28:00+05:30,5068,0,,,,
2022-09-12T23:29:00+05:30,5069,0,,,,
2022-09-12T23:30:00+05:30,5070,0,,,,
2022-09-12T23:31:00+05:30,5071,0,,,,
2022-09-12T23:32:00+05:30,5072,0,,,,
2022-09-12T23:33:00+05:30,5073,0,,,,
2022-09-12T23:34:00+05:30,5074,0,,,,
2022-09-12T23:35:00+05:30,5075,0,,,,
2022-09-12T23:36:00+05:30,5076,0,,,,
2022-09-12T23:37:00+05:30,5077,0,,,,
2022-09-12T23:38:00+05:30,5078,0,,,,
2022-09-12T23:39:00+05:30,5079,0,,,,
2022-09-12T23:40:00+05:30,5080,0,,,,
2022-09-12T23:41:00+05:30,5081,0,,,,
2022-09-12T23:42:00+05:30,5082,0,,,,
2022-09-12T23:43:00+05:30,5083,0,,,,
2022-09-12T23:44:00+05:30,5084,0,,,,
2022-09-12T23:45:00+05:30,5085,0,,,,
2022-09-12T23:46:00+05:30,5086,0,,,,
2022-09-12T23:47:00+05:30,5087,0,,,,
2022-09-12T23:48:00+05:30,5088,0,,,,
2022-09-12T23:49:00+05:30,5089,0,,,,
2022-09-12T23:50:00+05:30,5090,0,,,,
2022-09-12T23:51:00+05:30,5091,0,,,,
2022-09-12T23:52:00+05:30,5092,0,,,,
2022-09-12T23:53:00+05:30,5093,0,,,,
2022-09-12T23:54:00+05:30,5094,0,,,,
2022-09-12T23:55:00+05:30,5095,0,,,,
2022-09-12T23:56:00+05:30,5096,0,,,,
2022-09-12T23:57:00+05:30,5097,0,,,,
2022-09-12T23:58:00+05:30,5098,0,,,,
2022-09-12T23:59:00+05:30,5099,0,,,,
2022-09-13T00:00:00+05:30,5100,0,,,,
2022-09-13T00:01:00+05:30,5101,0,,,,
2022-09-13T00:02:00+05:30,5102,0,,,,
2022-09-13T00:03:00+05:30,5103,0,,,,
2022-09-13T00:04:00+05:30,5104,0,,,,
2022-09-13T00:05:00+05:30,5105,0,,,,
2022-09-13T00:06:00+05:30,5106,0,,,,
2022-09-13T00:07:00+05:30,5107,0,,,,
2022-09-13T00:08:00+05:30,5108,0,,,,
2022-09-13T00:09:00+05:30,5109,0,,,,
2022-09-13T00:10:00+05:30,5110,0,,,,
2022-09-13T00:11:00+05:30,5111,0,,,,
2022-09-13T00:12:00+05:30,5112,0,,,,
2022-09-13T00:13:00+05:30,5113,0,,,,
2022-09-13T00:14:00+05:30,5114,0,,,,
2022-09-13T00:15:00+05:30,5115,0,,,,
2022-09-13T00:16:00+05:30,5116,0,,,,
2022-09-13T00:17:00+05:30,5117,0,,,,
2022-09-13T00:18:00+05:30,5118,0,,,,
2022-09-13T00:19:00+05:30,5119,0,,,,
2022-09-13T00:20:00+05:30,5120,0,,,,
2022-09-13T00:21:00+05:30,5121,0,,,,
2022-09-13T00:22:00+05:30,5122,0,,,,
2022-09-13T00:23:00+05:30,5123,0,,,,
2022-09-13T00:24:00+05:30,5124,0,,,,
2022-09-13T00:25:00+05:30,5125,0,,,,
2022-09-13T00:26:00+05:30,5126,0,,,,
2022-09-13T00:27:00+05:30,5127,0,,,,
2022-09-13T00:28:00+05:30,5128,0,,,,
2022-09-13T00:29:00+05:30,5129,0,,,,
2022-09-13T00:30:00+05:30,5130,0,,,,
2022-09-13T00:31:00+05:30,5131,0,,,,
2022-09-13T00:32:00+05:30,5132,0,,,,
2022-09-13T00:33:00+05:30,5133,0,,,,
2022-09-13T00:34:00+05:30,5134,0,,,,
2022-09-13T00:35:00+05:30,5135,0,,,,
2022-09-13T00:36:00+05:30,5136,0,,,,
2022-09-13T00:37:00+05:30,5137,0,,,,
2022-09-13T00:38:00+05:30,5138,0,,,,
2022-09-13T00:39:00+05:30,5139,0,,,,
2022-09-13T00:40:00+05:30,5140,0,,,,
2022-09-13T00:41:00+05:30,5141,0,,,,
2022-09-13T00:42:00+05:30,5142,0,,,,
2022-09-13T00:43:00+05:30,5143,0,,,,
2022-09-13T00:44:00+05:30,5144,0,,,,
2022-09-13T00:45:00+05:30,5145,0,,,,
2022-09-13T00:46:00+05:30,5146,0,,,,
2022-09-13T00:47:00+05:30,5147,0,,,,
2022-09-13T00:48:00+05:30,5148,0,,,,
2022-09-13T00:49:00+05:30,5149,0,,,,
2022-09-13T00:50:00+05:30,5150,0,,,,
2022-09-13T00:51:00+05:30,5151,0,,,,
2022-09-13T00:52:00+05:30,5152,0,,,,
2022-09-13T00:53:00+05:30,5153,0,,,,
2022-09-13T00:54:00+05:30,5154,0,,,,
2022-09-13T00:55:00+05:30,5155,0,,,,
2022-09-13T00:56:00+05:30,5156,0,,,,
2022-09-13T00:57:00+05:30,5157,0,,,,
2022-09-13T00:58:00+05:30,5158,0,,,,
2022-09-13T00:59:00+05:30,5159,0,,,,
2022-09-13T01:00:00+05:30,5160,0,,,,
2022-09-13T01:01:00+05:30,5161,0,,,,
2022-09-13T01:02:00+05:30,5162,0,,,,
2022-09-13T01:03:00+05:30,5163,0,,,,
2022-09-13T01:04:00+05:30,5164,0,,,,
2022-09-13T01:05:00+05:30,5165,0,,,,
2022-09-13T01:06:00+05:30,5166,0,,,,
2022-09-13T01:07:00+05:30,5167,0,,,,
2022-09-13T01:08:00+05:30,5168,0,,,,
2022-09-13T01:09:00+05:30,5169,0,,,,
2022-09-13T01:10:00+05:30,5170,0,,,,
2022-09-13T01:11:00+05:30,5171,0,,,,
2022-09-13T01:12:00+05:30,5172,0,,,,
2022-09-13T01:13:00+05:30,5173,0,,,,
2022-09-13T01:14:00+05:30,5174,0,,,,
2022-09-13T01:15:00+05:30,5175,0,,,,
2022-09-13T01:16:00+05:30,5176,0,,,,
2022-09-13T01:17:00+05:30,5177,0,,,,
2022-09-13T01:18:00+05:30,5178,0,,,,
2022-09-13T01:19:00+05:30,5179,0,,,,
2022-09-13T01:20:00+05:30,5180,0,,,,
2022-09-13T01:21:00+05:30,5181,0,,,,
2022-09-13T01:22:00+05:30,5182,0,,,,
2022-09-13T01:23:00+05:30,5183,0,,,,
2022-09-13T01:24:00+05:30,5184,0,,,,
2022-09-13T01:25:00+05:30,5185,0,,,,
2022-09-13T01:26:00+05:30,5186,0,,,,
2022-09-13T01:27:00+05:30,5187,0,,,,
2022-09-13T01:28:00+05:30,5188,0,,,,
2022-09-13T01:29:00+05:30,5189,0,,,,
2022-09-13T01:30:00+05:30,5190,0,,,,
2022-09-13T01:31:00+05:30,5191,0,,,,
2022-09-13T01:32:00+05:30,5192,0,,,,
2022-09-13T01:33:00+05:30,5193,0,,,,
2022-09-13T01:34:00+05:30,5194,0,,,,
2022-09-13T01:35:00+05:30,5195,0,,,,
2022-09-13T01:36:00+05:30,5196,0,,,,
2022-09-13T01:37:00+05:30,5197,0,,,,
2022-09-13T01:38:00+05:30,5198,0,,,,
2022-09-13T01:39:00+05:30,5199,0,,,,
2022-09-13T01:40:00+05:30,5200,0,,,,
2022-09-13T01:41:00+05:30,5201,0,,,,
2022-09-13T01:42:00+05:30,5202,0,,,,
2022-09-13T01:43:00+05:30,5203,0,,,,
2022-09-13T01:44:00+05:30,5204,0,,,,
2022-09-13T01:45:00+05:30,5205,0,,,,
2022-09-13T01:46:00+05:30,5206,0,,,,
2022-09-13T01:47:00+05:30,5207,0,,,,
2022-09-13T01:48:00+05:30,5208,0,,,,
2022-09-13T01:49:00+05:30,5209,0,,,,
2022-09-13T01:50:00+05:30,5210,0,,,,
2022-09-13T01:51:00+05:30,5211,0,,,,
2022-09-13T01:52:00+05:30,5212,0,,,,
2022-09-13T01:53:00+05:30,5213,0,,,,
2022-09-13T01:54:00+05:30,5214,0,,,,
2022-09-13T01:55:00+05:30,5215,0,,,,
2022-09-13T01:56:00+05:30,5216,0,,,,
2022-09-13T01:57:00+05:30,5217,0,,,,
2022-09-13T01:58:00+05:30,5218,0,,,,
2022-09-13T01:59:00+05:30,5219,0,,,,
2022-09-13T02:00:00+05:30,5220,0,,,,
2022-09-13T02:01:00+05:30,5221,0,,,,
2022-09-13T02:02:00+05:30,5222,0,,,,
2022-09-13T02:03:00+05:30,5223,0,,,,
2022-09-13T02:04:00+05:30,5224,0,,,,
2022-09-13T02:05:00+05:30,5225,0,,,,
2022-09-13T02:06:00+05:30,5226,0,,,,
2022-09-13T02:07:00+05:30,5227,0,,,,
2022-09-13T02:08:00+05:30,5228,0,,,,
2022-09-13T02:09:00+05:30,5229,0,,,,
2022-09-13T02:10:00+05:30,5230,0,,,,
2022-09-13T02:11:00+05:30,5231,0,,,,
2022-09-13T02:12:00+05:30,5232,0,,,,
2022-09-13T02:13:00+05:30,5233,0,,,,
2022-09-13T02:14:00+05:30,5234,0,,,,
2022-09-13T02:15:00+05:30,5235,0,,,,
2022-09-13T02:16:00+05:30,5236,0,,,,
2022-09-13T02:17:00+05:30,5237,0,,,,
2022-09-13T02:18:00+05:30,5238,0,,,,
2022-09-13T02:19:00+05:30,5239,0,,,,
2022-09-13T02:20:00+05:30,5240,0,,,,
2022-09-13T02:21:00+05:30,5241,0,,,,
2022-09-13T02:22:00+05:30,5242,0,,,,
2022-09-13T02:23:00+05:30,5243,0,,,,
2022-09-13T02:24:00+05:30,5244,0,,,,
2022-09-13T02:25:00+05:30,5245,0,,,,
2022-09-13T02:26:00+05:30,5246,0,,,,
2022-09-13T02:27:00+05:30,5247,0,,,,
2022-09-13T02:28:00+05:30,5248,0,,,,
2022-09-13T02:29:00+05:30,5249,0,,,,
2022-09-13T02:30:00+05:30,5250,0,,,,
2022-09-13T02:31:00+05:30,5251,0,,,,
2022-09-13T02:32:00+05:30,5252,0,,,,
2022-09-13T02:33:00+05:30,5253,0,,,,
2022-09-13T02:34:00+05:30,5254,0,,,,
2022-09-13T02:35:00+05:30,5255,0,,,,
2022-09-13T02:36:00+05:30,5256,0,,,,
2022-09-13T02:37:00+05:30,5257,0,,,,
2022-09-13T02:38:00+05:30,5258,0,,,,
2022-09-13T02:39:00+05:30,5259,0,,,,
2022-09-13T02:40:00+05:30,5260,0,,,,
2022-09-13T02:41:00+05:30,5261,0,,,,
2022-09-13T02:42:00+05:30,5262,0,,,,
2022-09-13T02:43:00+05:30,5263,0,,,,
2022-09-13T02:44:00+05:30,5264,0,,,,
2022-09-13T02:45:00+05:30,5265,0,,,,
2022-09-13T02:46:00+05:30,5266,0,,,,
2022-09-13T02:47:00+05:30,5267,0,,,,
2022-09-13T02:48:00+05:30,5268,0,,,,
2022-09-13T02:49:00+05:30,5269,0,,,,
2022-09-13T02:50:00+05:30,5270,0,,,,
2022-09-13T02:51:00+05:30,5271,0,,,,
2022-09-13T02:52:00+05:30,5272,0,,,,
2022-09-13T02:53:00+05:30,5273,0,,,,
2022-09-13T02:54:00+05:30,5274,0,,,,
2022-09-13T02:55:00+05:30,5275,0,,,,
2022-09-13T02:56:00+05:30,5276,0,,,,
2022-09-13T02:57:00+05:30,5277,0,,,,
2022-09-13T02:58:00+05:30,5278,0,,,,
2022-09-13T02:59:00+05:30,5279,0,,,,
2022-09-13T03:00:00+05:30,5280,0,,,,
2022-09-13T03:01:00+05:30,5281,0,,,,
2022-09-13T03:02:00+05:30,5282,0,,,,
2022-09-13T03:03:00+05:30,5283,0,,,,
2022-09-13T03:04:00+05:30,5284,0,,,,
2022-09-13T03:05:00+05:30,5285,0,,,,
2022-09-13T03:06:00+05:30,5286,0,,,,
2022-09-13T03:07:00+05:30,5287,0,,,,
2022-09-13T03:08:00+05:30,5288,0,,,,
2022-09-13T03:09:00+05:30,5289,0,,,,
2022-09-13T03:10:00+05:30,5290,0,,,,
2022-09-13T03:11:00+05:30,5291,0,,,,
2022-09-13T03:12:00+05:30,5292,0,,,,
2022-09-13T03:13:00+05:30,5293,0,,,,
2022-09-13T03:14:00+05:30,5294,0,,,,
2022-09-13T03:15:00+05:30,5295,0,,,,
2022-09-13T03:16:00+05:30,5296,0,,,,
2022-09-13T03:17:00+05:30,5297,0,,,,
2022-09-13T03:18:00+05:30,5298,0,,,,
2022-09-13T03:19:00+05:30,5299,0,,,,
2022-09-13T03:20:00+05:30,5300,0,,,,
2022-09-13T03:21:00+05:30,5301,0,,,,
2022-09-13T03:22:00+05:30,5302,0,,,,
2022-09-13T03:23:00+05:30,5303,0,,,,
2022-09-13T03:24:00+05:30,5304,0,,,,
2022-09-13T03:25:00+05:30,5305,0,,,,
2022-09-13T03:26:00+05:30,5306,0,,,,
2022-09-13T03:27:00+05:30,5307,0,,,,
2022-09-13T03:28:00+05:30,5308,0,,,,
2022-09-13T03:29:00+05:30,5309,0,,,,
2022-09-13T03:30:00+05:30,5310,0,,,,
2022-09-13T03:31:00+05:30,5311,0,,,,
2022-09-13T03:32:00+05:30,5312,0,,,,
2022-09-13T03:33:00+05:30,5313,0,,,,
2022-09-13T03:34:00+05:30,5314,0,,,,
2022-09-13T03:35:00+05:30,5315,0,,,,
2022-09-13T03:36:00+05:30,5316,0,,,,
2022-09-13T03:37:00+05:30,5317,0,,,,
2022-09-13T03:38:00+05:30,5318,0,,,,
2022-09-13T03:39:00+05:30,5319,0,,,,
2022-09-13T03:40:00+05:30,5320,0,,,,
2022-09-13T03:41:00+05:30,5321,0,,,,
2022-09-13T03:42:00+05:30,5322,0,,,,
2022-09-13T03:43:00+05:30,5323,0,,,,
2022-09-13T03:44:00+05:30,5324,0,,,,
2022-09-13T03:45:00+05:30,5325,0,,,,
2022-09-13T03:46:00+05:30,5326,0,,,,
2022-09-13T03:47:00+05:30,5327,0,,,,
2022-09-13T03:48:00+05:30,5328,0,,,,
2022-09-13T03:49:00+05:30,5329,0,,,,
2022-09-13T03:50:00+05:30,5330,0,,,,
2022-09-13T03:51:00+05:30,5331,0,,,,
2022-09-13T03:52:00+05:30,5332,0,,,,
2022-09-13T03:53:00+05:30,5333,0,,,,
2022-09-13T03:54:00+05:30,5334,0,,,,
2022-09-13T03:55:00+05:30,5335,0,,,,
2022-09-13T03:56:00+05:30,5336,0,,,,
2022-09-13T03:57:00+05:30,5337,0,,,,
2022-09-13T03:58:00+05:30,5338,0,,,,
2022-09-13T03:59:00+05:30,5339,0,,,,
2022-09-13T04:00:00+05:30,5340,0,,,,
2022-09-13T04:01:00+05:30,5341,0,,,,
2022-09-13T04:02:00+05:30,5342,0,,,,
2022-09-13T04:03:00+05:30,5343,0,,,,
2022-09-13T04:04:00+05:30,5344,0,,,,
2022-09-13T04:05:00+05:30,5345,0,,,,
2022-09-13T04:06:00+05:30,5346,0,,,,
2022-09-13T04:07:00+05:30,5347,0,,,,
2022-09-13T04:08:00+05:30,5348,0,,,,
2022-09-13T04:09:00+05:30,5349,0,,,,
2022-09-13T04:10:00+05:30,5350,0,,,,
2022-09-13T04:11:00+05:30,5351,0,,,,
2022-09-13T04:12:00+05:30,5352,0,,,,
2022-09-13T04:13:00+05:30,5353,0,,,,
2022-09-13T04:14:00+05:30,5354,0,,,,
2022-09-13T04:15:00+05:30,5355,0,,,,
2022-09-13T04:16:00+05:30,5356,0,,,,
2022-09-13T04:17:00+05:30,5357,0,,,,
2022-09-13T04:18:00+05:30,5358,0,,,,
2022-09-13T04:19:00+05:30,5359,0,,,,
2022-09-13T04:20:00+05:30,5360,0,,,,
2022-09-13T04:21:00+05:30,5361,0,,,,
2022-09-13T04:22:00+05:30,5362,0,,,,
2022-09-13T04:23:00+05:30,5363,0,,,,
2022-09-13T04:24:00+05:30,5364,0,,,,
2022-09-13T04:25:00+05:30,5365,0,,,,
2022-09-13T04:26:00+05:30,5366,0,,,,
2022-09-13T04:27:00+05:30,5367,0,,,,
2022-09-13T04:28:00+05:30,5368,0,,,,
2022-09-13T04:29:00+05:30,5369,0,,,,
2022-09-13T04:30:00+05:30,5370,0,,,,
2022-09-13T04:31:00+05:30,5371,0,,,,
2022-09-13T04:32:00+05:30,5372,0,,,,
2022-09-13T04:33:00+05:30,5373,0,,,,
2022-09-13T04:34:00+05:30,5374,0,,,,
2022-09-13T04:35:00+05:30,5375,0,,,,
2022-09-13T04:36:00+05:30,5376,0,,,,
2022-09-13T04:37:00+05:30,5377,0,,,,
2022-09-13T04:38:00+05:30,5378,0,,,,
2022-09-13T04:39:00+05:30,5379,0,,,,
2022-09-13T04:40:00+05:30,5380,0,,,,
2022-09-13T04:41:00+05:30,5381,0,,,,
2022-09-13T04:42:00+05:30,5382,0,,,,
2022-09-13T04:43:00+05:30,5383,0,,,,
2022-09-13T04:44:00+05:30,5384,0,,,,
2022-09-13T04:45:00+05:30,5385,0,,,,
2022-09-13T04:46:00+05:30,5386,0,,,,
2022-09-13T04:47:00+05:30,5387,0,,,,
2022-09-13T04:48:00+05:30,5388,0,,,,
2022-09-13T04:49:00+05:30,5389,0,,,,
2022-09-13T04:50:00+05:30,5390,0,,,,
2022-09-13T04:51:00+05:30,5391,0,,,,
2022-09-13T04:52:00+05:30,5392,0,,,,
2022-09-13T04:53:00+05:30,5393,0,,,,
